index,name,num_incoming,num_outgoing,sum_incoming,sum_outgoing,balance,mean_donation,mean_spend,num_unique_donors,mean_donation_per_unique_donor,label,timestamp,url,typ_volieb,samosprava,stranicky_ucet,strana,label_right,vysledok
284,Nadežda Demeterová,2.0,15.0,1224.0,-4338.65,-3114.6499999999996,612.0,-289.2433333333333,1.0,1224.0,BB,1667399666.4908822,https://transparentneucty.sk/#/ucet/SK7209000000005192895162,miestne,Rimavská Sobota,,OKS,BB,nezvolený
285,Marian Dorkin,2.0,20.0,103.74,-288.23999999999995,-184.49999999999994,51.87,-14.411999999999997,2.0,51.87,BB,1667399666.496373,https://www.transparentneucty.sk/#/ucet/SK3509000000005192879920,miestne,Tornaľa,,OĽANO-NOVA-KÚ-ZMENA ZDOLA,BB,nezvolený
286,Renáta Endrődyová,4.0,18.0,6070.0,-5897.58,172.42000000000007,1517.5,-327.6433333333333,3.0,2023.3333333333333,BB,1667399666.512928,https://ib.fio.sk/ib/transparent?a=2102295662,miestne,Lučenec,,nezávislý kandidát,BB,nezvolený
287,Diana Javorčíková,354.0,107.0,38792.2,-41250.920000000006,-2458.7200000000084,109.58248587570621,-385.52261682242994,136.0,285.2367647058823,BB,1667399666.525676,https://ib.fio.sk/ib/transparent?a=2802047811,miestne,Banská Bystrica,,nezávislý kandidát,BB,nezvolený
288,Daniel Karas,9.0,33.0,24905.0,-24743.23,161.77000000000044,2767.222222222222,-749.7948484848484,2.0,12452.5,BB,1667399666.5312908,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6002000000004644139356,miestne,Banská Bystrica,,"SMER - SD, REPUBLIKA",BB,nezvolený
289,Peter Kmeť,10.0,11.0,2713.44,-2682.23,31.210000000000036,271.344,-243.8390909090909,1.0,2713.44,BB,1667399666.536396,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2902000000004630674956,miestne,Žarnovica,,nezávislý kandidát,BB,nezvolený
290,Zsolt Lajka,9.0,30.0,5041.219999999999,-4579.9,461.3199999999997,560.1355555555555,-152.66333333333333,1.0,5041.219999999999,BB,1667399666.541622,https://ib.vub.sk/pch/transparentne-ucty?iban=SK9002000000004592717758,miestne,Rimavská Sobota,,nezávislý kandidát,BB,nezvolený
291,Roman Lebeda,6.0,8.0,2512.0,-2435.24,76.76000000000022,418.6666666666667,-304.405,2.0,1256.0,BB,1667399666.5508668,https://www.transparentneucty.sk/#/ucet/SK7409000000005193619231,miestne,Hnúšťa,,nezávislý kandidát,BB,nezvolený
292,Petra Mazúrová,7.0,15.0,3140.0,-3133.12,6.880000000000109,448.57142857142856,-208.87466666666666,1.0,3140.0,BB,1667399666.557944,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2702000000004641591857,miestne,Žiar nad Hronom,,nezávislý kandidát,BB,nezvolený
293,Anton Minárik,19.0,4.0,585.0,-567.09,17.909999999999968,30.789473684210527,-141.7725,17.0,34.411764705882355,BB,1667399666.5634172,https://ib.fio.sk/ib/transparent?a=2402252007,miestne,Banská Bystrica,,nezávislý kandidát,BB,nezvolený
294,Rút Olšiaková,5.0,20.0,7000.0,-6926.9,73.10000000000036,1400.0,-346.34499999999997,2.0,3500.0,BB,1667399666.568427,https://www.transparentneucty.sk/#/ucet/SK2809000000005192547336,miestne,Lučenec,,nezávislý kandidát,BB,nezvolený
295,Mikuláš Pál,6.0,45.0,6800.0,-6341.410000000001,458.58999999999924,1133.3333333333333,-140.92022222222224,5.0,1360.0,BB,1667399666.573695,https://www.transparentneucty.sk/#/ucet/SK5109000000005190626807,miestne,Banská Štiavnica,,nezávislý kandidát,BB,nezvolený
296,Adrian Polóny,6.0,58.0,249552.0,-249398.54,153.45999999999185,41592.0,-4299.974827586207,3.0,83184.0,BB,1667399666.581635,https://www.transparentneucty.sk/#/ucet/SK8709000000005192269145,župné,Banskobystrický samosprávny kraj,,nezávislý kandidát,BB,nezvolený
297,Peter Rék,8.0,21.0,1046.0,-1042.79,3.2100000000000364,130.75,-49.656666666666666,1.0,1046.0,BB,1667399666.590744,https://ib.vub.sk/pch/transparentne-ucty?iban=SK5502000000004627927254,miestne,Veľký Krtíš,,nezávislý kandidát,BB,nezvolený
298,Klaudia Vajová,2.0,19.0,2500.0,-2491.8,8.199999999999818,1250.0,-131.14736842105265,2.0,1250.0,BB,1667399666.5960588,https://www.transparentneucty.sk/#/ucet/SK5309000000005193680040,miestne,Veľký Krtíš,,Hlas - sociálna demokracia,BB,nezvolený
299,Radim Vojtko,10.0,19.0,940.0,-936.4699999999998,3.5300000000002,94.0,-49.2878947368421,2.0,470.0,BB,1667399666.6012459,https://www.transparentneucty.sk/#/ucet/SK4809000000005189986370,miestne,Žarnovica,,nezávislý kandidát,BB,nezvolený
300,Ján Andrejko,10.0,34.0,12000.0,-11171.02,828.9799999999996,1200.0,-328.5594117647059,6.0,2000.0,PO,1667399666.606379,https://ib.fio.sk/ib/transparent?a=2102247038,miestne,Prešov,,nezávislý kandidát,PO,nezvolený
301,Daniel Barnišin,3.0,4.0,720.0,-720.0,0.0,240.0,-180.0,1.0,720.0,PO,1667399666.6124868,https://ib.fio.sk/ib/transparent?a=2202291386,miestne,Humenné,,nezávislý kandidát,PO,nezvolený
302,Zuzana Bednárová,28.0,61.0,49250.0,-48644.659999999996,605.3400000000038,1758.9285714285713,-797.4534426229508,18.0,2736.1111111111113,PO,1667399666.62268,https://www.transparentneucty.sk/#/ucet/SK5109000000005192541102,miestne,Prešov,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,KDH,PO,nezvolený
303,Patrik Benčík,6.0,18.0,6801.0,-5377.679999999999,1423.3200000000006,1133.5,-298.76,5.0,1360.2,PO,1667399666.628574,https://www.transparentneucty.sk/#/ucet/SK2609000000005194405892,miestne,Prešov,,nezávislý kandidát,PO,nezvolený
304,Artúr Benes,16.0,118.0,79324.98,-69959.32,9365.659999999989,4957.81125,-592.875593220339,5.0,15864.996,PO,1667399666.635058,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7402000000004624126355,miestne,Prešov,,nezávislý kandidát,PO,nezvolený
305,Ján Bync,4.0,79.0,200169.0,-189963.75999999998,10205.24000000002,50042.25,-2404.604556962025,2.0,100084.5,PO,1667399666.64026,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0702000000004637555853,župné,Prešovský samosprávny kraj,,nezávislý kandidát,PO,nezvolený
306,Jozef Cvoliga,15.0,39.0,3372.35,-3284.99,87.36000000000013,224.82333333333332,-84.23051282051281,11.0,306.5772727272727,PO,1667399666.64709,https://www.transparentneucty.sk/#/ucet/SK6209000000005194612242,miestne,Levoča,,"KDH, SME RODINA, SaS, OKS",PO,nezvolený
307,Martin Eštočák,10.0,29.0,9906.1,-9887.49,18.610000000000582,990.61,-340.94793103448274,7.0,1415.1571428571428,PO,1667399666.6560361,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0902000000004638738053,miestne,Prešov,,nezávislý kandidát,PO,nezvolený
308,Pavol Fejerčák,3.0,6.0,900.0,-27.39,872.61,300.0,-4.565,3.0,300.0,PO,1667399666.6618161,https://www.transparentneucty.sk/#/ucet/SK9009000000005194337228,miestne,Kežmarok,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,PO,nezvolený
309,Angela Františková,9.0,42.0,11930.0,-11889.8,40.20000000000073,1325.5555555555557,-283.0904761904762,3.0,3976.6666666666665,PO,1667399666.6673129,https://www.transparentneucty.sk/#/ucet/SK7409000000005191121966,miestne,Poprad,,SNS,PO,nezvolený
310,Daniela Galandová,5.0,24.0,8305.0,-8021.8099999999995,283.1900000000005,1661.0,-334.2420833333333,3.0,2768.3333333333335,PO,1667399666.672132,https://www.transparentneucty.sk/#/ucet/SK4909000000005148626037,miestne,Snina,,nezávislý kandidát,PO,nezvolený
311,Ľubomír Gergeľ,5.0,7.0,707.5,-707.5,0.0,141.5,-101.07142857142857,1.0,707.5,PO,1667399666.677488,https://ib.fio.sk/ib/transparent?a=2902290026,miestne,Humenné,,"SRDCE - SNJ - sv, NaS - ns",PO,nezvolený
312,Pavel Hagyari,4.0,26.0,47916.76,-47876.43,40.330000000001746,11979.19,-1841.4011538461539,3.0,15972.253333333334,PO,1667399666.686757,https://www.transparentneucty.sk/#/ucet/SK6809000000005192445639,miestne,Prešov,https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449,"STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI, SME RODINA",PO,nezvolený
313,Michal Kaliňák,6.0,9.0,43000.0,-39908.55,3091.449999999997,7166.666666666667,-4434.283333333334,6.0,7166.666666666667,PO,1667399666.69336,https://www.transparentneucty.sk/#/ucet/SK9309000000005194199822,župné,Prešovský samosprávny kraj,,"Hlas - sociálna demokracia, SMER - SD, SNS, SZÖVETSÉG - ALIANCIA",PO,nezvolený
314,Tomáš Kirňák,11.0,34.0,6300.0,-6189.4,110.60000000000036,572.7272727272727,-182.04117647058823,6.0,1050.0,PO,1667399666.698688,https://www.transparentneucty.sk/#/ucet/SK6309000000005192268898,miestne,Snina,,"Hlas - sociálna demokracia, SME RODINA",PO,nezvolený
315,Víťazoslav Lukačik,3.0,3.0,475.0,-375.0,100.0,158.33333333333334,-125.0,2.0,237.5,PO,1667399666.7070389,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7302000000004652764653,miestne,Medzilaborce,,nezávislý kandidát,PO,nezvolený
316,Ľuboš Micheľ,18.0,157.0,115230.0,-111509.37,3720.6300000000047,6401.666666666667,-710.2507643312101,4.0,28807.5,PO,1667399666.724735,https://www.transparentneucty.sk/#/ucet/SK0309000000005193259475,miestne,Prešov,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474,Hlas - sociálna demokracia,PO,nezvolený
317,Slavomír Novák,72.0,67.0,19791.0,-19682.71,108.29000000000087,274.875,-293.7717910447761,34.0,582.0882352941177,PO,1667399666.730691,https://www.transparentneucty.sk/#/ucet/SK2009000000005192794054,miestne,Humenné,,"SPOLU, SaS, ODS - Občianski demokrati Slovenska, OĽANO-NOVA-KÚ-ZMENA ZDOLA, ŠANCA, Progresívne Slovensko, OKS, DS, Zmena zdola, DÚ",PO,nezvolený
318,Miloslav Olejár,74.0,99.0,20157.21,-19837.77,319.4399999999987,272.3947297297297,-200.38151515151515,42.0,479.9335714285714,PO,1667399666.736487,https://www.transparentneucty.sk/#/ucet/SK8709000000005190016320,miestne,Bardejov,,nezávislý kandidát,PO,nezvolený
319,Ján Ondrišík,9.0,15.0,6721.0,-6726.28,-5.279999999999745,746.7777777777778,-448.41866666666664,5.0,1344.2,PO,1667399666.741339,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2002000000004646242357,miestne,Poprad,,OĽANO-NOVA-KÚ-ZMENA ZDOLA,PO,nezvolený
320,Lenka Potočná,12.0,13.0,1910.0,-1830.6,79.40000000000009,159.16666666666666,-140.8153846153846,1.0,1910.0,PO,1667399666.748818,https://www.transparentneucty.sk/#/ucet/SK4109000000005194125874,miestne,Štrba,,nezávislý kandidát,PO,nezvolený
321,Beáta Pribulová,2.0,19.0,2500.0,-4360.299999999999,-1860.2999999999993,1250.0,-229.48947368421048,1.0,2500.0,PO,1667399666.7574,https://www.transparentneucty.sk/#/ucet/SK3809000000005194421681,miestne,Sabinov,,nezávislý kandidát,PO,nezvolený
322,Katarína Siváková,5.0,5.0,1461.0,-1418.2,42.799999999999955,292.2,-283.64,2.0,730.5,PO,1667399666.762526,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6702000000004651558954,miestne,Svidník,,nezávislý kandidát,PO,nezvolený
323,Stanislav Soroka,2.0,59.0,12000.0,-11830.22,169.78000000000065,6000.0,-200.5122033898305,2.0,6000.0,PO,1667399666.768061,https://www.transparentneucty.sk/#/ucet/SK8509000000005194393481,miestne,Bardejov,,SME RODINA,PO,nezvolený
324,Miloš Stronček,1.0,9.0,10000.0,-1478.6,8521.4,10000.0,-164.2888888888889,1.0,10000.0,PO,1667399666.772989,https://www.transparentneucty.sk/#/ucet/SK3509000000005193911806,miestne,Svidník,,nezávislý kandidát,PO,nezvolený
325,Tomáš Šimoňák,19.0,28.0,5356.5,-4397.349999999999,959.1500000000005,281.92105263157896,-157.04821428571427,16.0,334.78125,PO,1667399666.779271,https://www.transparentneucty.sk/#/ucet/SK7109000000005187780176,miestne,Kežmarok,,KDH,PO,nezvolený
326,Vladimír Škára,5.0,43.0,15200.0,-15151.559999999998,48.44000000000233,3040.0,-352.36186046511625,3.0,5066.666666666667,PO,1667399666.788339,https://www.transparentneucty.sk/#/ucet/SK8109000000005190804941,miestne,Kežmarok,,nezávislý kandidát,PO,nezvolený
327,Miroslav Škvarek,7.0,11.0,2490.0,-2396.02,93.98000000000002,355.7142857142857,-217.82,1.0,2490.0,PO,1667399666.794427,https://www.transparentneucty.sk/#/ucet/SK4809000000005193707290,miestne,Svit,,nezávislý kandidát,PO,nezvolený
328,Ján Štovka,8.0,2.0,1355.0,-160.0,1195.0,169.375,-80.0,6.0,225.83333333333334,PO,1667399666.799537,https://ib.fio.sk/ib/transparent?a=2302295632,miestne,Prešov,,nezávislý kandidát,PO,nezvolený
329,Andrej Cpin,18.0,21.0,8673.0,-8451.83,221.17000000000007,481.8333333333333,-402.46809523809526,12.0,722.75,KE,1667399666.804632,https://www.transparentneucty.sk/#/ucet/SK4609000000005194144020,miestne,Spišská Nová Ves,,"KDH, DS, SPOLU",KE,nezvolený
330,Jaroslav Džunko,1.0,0.0,500.0,0.0,500.0,500.0,-1.0,1.0,500.0,KE,1667399666.8104079,https://ib.fio.sk/ib/transparent?a=2302299158,miestne,Košice,,STRANA MODERNÉHO SLOVENSKA (SMS),KE,nezvolený
331,Štefan Ferencsik,3.0,4.0,5000.0,-2169.24,2830.76,1666.6666666666667,-542.31,3.0,1666.6666666666667,KE,1667399666.819715,https://www.transparentneucty.sk/#/ucet/SK3309000000005194578814,miestne,Košice - Sever,,Hlas - sociálna demokracia,KE,nezvolený
332,Patrik Géci,7.0,27.0,5400.0,-5219.07,180.9300000000003,771.4285714285714,-193.29888888888888,1.0,5400.0,KE,1667399666.825967,https://www.transparentneucty.sk/#/ucet/SK1209000000005193360290,miestne,Košice - Juh,,Hlas - sociálna demokracia,KE,nezvolený
333,Lukáš Harhaj,29.0,75.0,3990.17,-3710.6899999999996,279.4800000000005,137.59206896551726,-49.47586666666666,12.0,332.51416666666665,KE,1667399666.831767,https://www.transparentneucty.sk/#/ucet/SK0509000000005183104509,miestne,Sečovce,,nezávislý kandidát,KE,nezvolený
334,Marek Hutník,2.0,8.0,800.0,-702.6,97.39999999999998,400.0,-87.825,1.0,800.0,KE,1667399666.836552,https://www.transparentneucty.sk/#/ucet/SK6709000000005194627866,miestne,Košice - Šaca,,nezávislý kandidát,KE,nezvolený
335,Anna Jenčová,3.0,24.0,2450.0,-2358.6200000000003,91.37999999999965,816.6666666666666,-98.27583333333335,1.0,2450.0,KE,1667399666.8415139,https://www.transparentneucty.sk/#/ucet/SK5509000000005194309825,miestne,Košice - Nad jazerom,,nezávislý kandidát,KE,nezvolený
336,Milan Kaplan,53.0,83.0,23080.269999999997,-22185.15,895.1199999999953,435.4767924528301,-267.2909638554217,35.0,659.4362857142856,KE,1667399666.850883,https://www.transparentneucty.sk/#/ucet/SK5909000000005186671197,miestne,Michalovce,,nezávislý kandidát,KE,nezvolený
337,Kolos Kiss,6.0,16.0,3830.0,-3428.75,401.25,638.3333333333334,-214.296875,1.0,3830.0,KE,1667399666.859227,https://www.transparentneucty.sk/#/ucet/SK6209000000005194468682,miestne,Veľké Kapušany,,SZÖVETSÉG - ALIANCIA,KE,nezvolený
338,Michal Kotrady,5.0,4.0,8070.0,-20.0,8050.0,1614.0,-5.0,3.0,2690.0,KE,1667399666.8644469,https://www.transparentneucty.sk/#/ucet/SK0709000000005192875671,miestne,Smižany,,nezávislý kandidát,KE,nezvolený
339,Matej Kundrát,24.0,15.0,5510.0,-5424.709999999999,85.29000000000087,229.58333333333334,-361.6473333333333,14.0,393.57142857142856,KE,1667399666.8695831,https://ib.fio.sk/ib/transparent?a=2402114157,miestne,Košice - Sever,,nezávislý kandidát,KE,nezvolený
340,Štefan Lasky,26.0,67.0,51820.0,-51603.1,216.90000000000146,1993.076923076923,-770.1955223880597,14.0,3701.4285714285716,KE,1667399666.874988,https://www.transparentneucty.sk/#/ucet/SK9309000000005190196341,miestne,Košice,,nezávislý kandidát,KE,nezvolený
341,Oliver Petrík,3.0,50.0,6500.0,-6247.59,252.40999999999985,2166.6666666666665,-124.9518,1.0,6500.0,KE,1667399666.8843572,https://www.transparentneucty.sk/#/ucet/SK3009000000005192134371,miestne,Michalovce,,Socialisti.sk,KE,nezvolený
342,Pavol Priester,15.0,22.0,6060.0,-5882.14,177.85999999999967,404.0,-267.37,12.0,505.0,KE,1667399666.891805,https://ib.fio.sk/ib/transparent?a=2402298208,miestne,Košice - Staré Mesto,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, ZA ĽUDÍ, Progresívne Slovensko, Zmena zdola, DÚ",KE,nezvolený
343,Marián Sejna,8.0,19.0,5150.0,-4811.02,338.97999999999956,643.75,-253.21157894736845,3.0,1716.6666666666667,KE,1667399666.896933,https://www.transparentneucty.sk/#/ucet/SK0909000000005192562907,miestne,Sobrance,,"Hlas - sociálna demokracia, SME RODINA",KE,nezvolený
344,Martin Seman,6.0,42.0,13500.0,-13366.16,133.84000000000015,2250.0,-318.2419047619048,2.0,6750.0,KE,1667399666.9020312,https://www.transparentneucty.sk/#/ucet/SK9009000000005193038883,miestne,Košice - Nad jazerom,,nezávislý kandidát,KE,nezvolený
345,Dušana Sobodová,2.0,6.0,410.0,-239.89,170.11,205.0,-39.98166666666666,2.0,205.0,KE,1667399666.906751,https://www.transparentneucty.sk/#/ucet/SK9009000000005193999086,miestne,Košice - Dargovských hrdinov,,Hlas - sociálna demokracia,KE,nezvolený
346,Monika Sofiya Soročinová,13.0,16.0,4420.0,-2315.19,2104.81,340.0,-144.699375,12.0,368.3333333333333,KE,1667399666.9140182,https://ib.fio.sk/ib/transparent?a=2802299461,župné,Košický samosprávny kraj,,nezávislý kandidát,KE,nezvolený
347,Tímea Sotáková,43.0,77.0,33782.0,-33394.26,387.73999999999796,785.6279069767442,-433.6916883116883,28.0,1206.5,KE,1667399666.923795,https://www.transparentneucty.sk/#/ucet/SK2209000000005192148095,miestne,Michalovce,,Hlas - sociálna demokracia,KE,nezvolený
348,Róbert Suja,68.0,52.0,94755.0,-86567.12000000001,8187.87999999999,1393.4558823529412,-1664.7523076923078,50.0,1895.1,KE,1667399666.9293509,https://www.transparentneucty.sk/#/ucet/SK7309000000005190311258,župné,Košický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474,Hlas - sociálna demokracia,KE,nezvolený
349,Andrea Tragalová,6.0,15.0,11700.0,-10950.58,749.4200000000001,1950.0,-730.0386666666667,3.0,3900.0,KE,1667399666.9344451,https://www.transparentneucty.sk/#/ucet/SK2209000000005194488026,miestne,Košice - Juh,,nezávislý kandidát,KE,nezvolený
350,Miroslav Tuleja,6.0,21.0,10000.0,-9938.1,61.899999999999636,1666.6666666666667,-473.24285714285713,4.0,2500.0,KE,1667399666.939397,https://www.transparentneucty.sk/#/ucet/SK7209000000005192393963,miestne,Košice - Krásna,,nezávislý kandidát,KE,nezvolený
351,Tomáš Vasok,15.0,27.0,9134.51,-9072.65,61.86000000000058,608.9673333333334,-336.02407407407406,10.0,913.451,KE,1667399666.945076,https://ib.vub.sk/pch/transparentne-ucty?iban=SK8002000000004647593554,miestne,Košice - Dargovských hrdinov,,"KDH, SaS, Progresívne Slovensko, NOVA, SZÖVETSÉG - ALIANCIA, SRK, DOBRÁ VOĽBA a Umiernení, OĽANO-NOVA-KÚ-ZMENA ZDOLA",KE,nezvolený
352,Natália Železníková,12.0,13.0,1585.0,-1012.35,572.65,132.08333333333334,-77.87307692307692,11.0,144.0909090909091,KE,1667399666.95386,https://www.transparentneucty.sk/#/ucet/SK5509000000005194605384,miestne,Košice - Šaca,,Hlas - sociálna demokracia,KE,nezvolený
353,Marek Modranský,9.0,26.0,36200.0,-36082.53,117.47000000000116,4022.222222222222,-1387.7896153846154,4.0,9050.0,BB,1667399666.960207,https://www.transparentneucty.sk/#/ucet/SK7009000000005191868453,župné,Banskobystrický samosprávny kraj,,nezávislý kandidát,BB,nezvolený
354,Rudolf Kusý,1.0,8.0,20.0,-34.45,-14.450000000000003,20.0,-4.30625,1.0,20.0,BA,1667399666.965385,https://www.transparentneucty.sk/#/ucet/SK4109000000005192830924,miestne,Bratislava,https://www.transparentneucty.sk/#/ucet/SK9309000000005193555063;https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449;https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"SME RODINA, KDH, ZA ĽUDÍ, DOBRÁ VOĽBA a Umiernení, SZÖVETSÉG - ALIANCIA",BA,nezvolený
355,Miroslav Vetrík,1.0,0.0,50.0,0.0,50.0,50.0,-1.0,1.0,50.0,BA,1667399666.9702148,https://ib.fio.sk/ib/transparent?a=2102255206,miestne,Bratislava,,ŽIVOT,BA,nezvolený
356,Ivan Bošňák,95.0,34.0,11262.220000000001,-10539.480000000001,722.7399999999998,118.54968421052632,-309.98470588235296,89.0,126.541797752809,BA,1667399666.975818,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6402000000004644770754,župné,Bratislavský samosprávny kraj,,"DS, ODS - Občianski demokrati Slovenska, SPOLU, ŠANCA",BA,nezvolený
357,Viliam Novotný,6.0,27.0,23000.0,-22501.289999999997,498.71000000000276,3833.3333333333335,-833.381111111111,2.0,11500.0,KE,1667399666.985203,https://www.transparentneucty.sk/#/ucet/SK0209000000005193512469,miestne,Košice,,"SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska",KE,nezvolený
358,Jozef Karabin,14.0,71.0,56592.03,-56273.15000000001,318.8799999999901,4042.287857142857,-792.5795774647888,6.0,9432.005,KE,1667399666.992841,https://ib.fio.sk/ib/transparent?a=2301472043,miestne,Košice,,nezávislý kandidát,KE,nezvolený
359,Miloslav Klíma,12.0,32.0,31300.0,-31297.79,2.209999999999127,2608.3333333333335,-978.0559375,8.0,3912.5,KE,1667399666.998475,https://www.transparentneucty.sk/#/ucet/SK9409000000005190685882,miestne,Košice,,nezávislý kandidát,KE,nezvolený
360,Monika Kováčová,8.0,48.0,19700.0,-19161.86,538.1399999999994,2462.5,-399.2054166666667,4.0,4925.0,KE,1667399667.003952,https://www.transparentneucty.sk/#/ucet/SK8709000000005192983162,miestne,Košice,,nezávislý kandidát,KE,nezvolený
361,Erik Ňarjaš,7.0,45.0,32000.0,-31906.590000000004,93.40999999999622,4571.428571428572,-709.0353333333334,1.0,32000.0,KE,1667399667.009311,https://www.transparentneucty.sk/#/ucet/SK6609000000005194008539,župné,Košický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK3809000000005188927504,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, ZA ĽUDÍ, Zmena zdola, DÚ, NOVA, Kresťanská únia",KE,nezvolený
362,Džemal Kodrazi,3.0,10.0,12146.060000000001,-20299.9,-8153.84,4048.686666666667,-2029.9900000000002,2.0,6073.030000000001,KE,1667399667.0165849,https://www.transparentneucty.sk/#/ucet/SK7109000000005193952480,župné,Košický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK2909000000005186956723,PRINCÍP,KE,nezvolený
363,Ivan Hriczko,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,KE,1667399667.025314,https://ib.fio.sk/ib/transparent?a=2402280905,župné,Košický samosprávny kraj,,SIM,KE,nezvolený
364,Viliam Zahorčák,63.0,116.0,64571.6,-64245.86000000001,325.7399999999907,1024.9460317460316,-553.8436206896553,45.0,1434.9244444444444,KE,1667399667.031373,https://www.transparentneucty.sk/#/ucet/SK3709000000005193035084,župné,Košický samosprávny kraj,,"SMER - SD, SME RODINA, SNS, ŽIVOT, STRANA MODERNÉHO SLOVENSKA (SMS), NK/NEKA",KE,nezvolený
365,Juraj Sinay,16.0,111.0,104000.0,-103860.18000000001,139.81999999999243,6500.0,-935.6772972972974,11.0,9454.545454545454,KE,1667399667.036931,https://www.transparentneucty.sk/#/ucet/SK4409000000005193748199,župné,Košický samosprávny kraj,,nezávislý kandidát,KE,nezvolený
366,Vladislav Stanko,6.0,12.0,9868.68,-9798.4,70.28000000000065,1644.78,-816.5333333333333,5.0,1973.736,KE,1667399667.041811,https://www.transparentneucty.sk/#/ucet/SK6809000000005192663986,župné,Košický samosprávny kraj,,nezávislý kandidát,KE,nezvolený
367,Štefan Štefek,51.0,49.0,42672.0,-41646.53,1025.4700000000012,836.7058823529412,-849.9291836734693,38.0,1122.9473684210527,NR,1667399667.051954,https://www.transparentneucty.sk/#/ucet/SK4909000000005191747678,miestne,Nitra,,nezávislý kandidát,NR,nezvolený
368,Tibor Csenger,12.0,48.0,45500.0,-42187.93,3312.0699999999997,3791.6666666666665,-878.9152083333333,6.0,7583.333333333333,NR,1667399667.059357,https://www.transparentneucty.sk/#/ucet/SK1009000000005194001011,župné,Nitriansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK2109000000005193282528,SZÖVETSÉG - ALIANCIA,NR,nezvolený
369,Milan Španír,4.0,3.0,420.0,-417.04,2.9599999999999795,105.0,-139.01333333333335,2.0,210.0,NR,1667399667.072373,https://ib.fio.sk/ib/transparent?a=2602342621,župné,Nitriansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,NR,nezvolený
370,Martin Kusenda,8.0,39.0,5124.0,-5026.069999999999,97.9300000000012,640.5,-128.87358974358972,2.0,2562.0,NR,1667399667.079558,https://ib.fio.sk/ib/transparent?a=2102100167,župné,Nitriansky samosprávny kraj,,nezávislý kandidát,NR,nezvolený
371,Renáta Kolenčíková,6.0,6.0,7330.0,-7221.200000000001,108.79999999999927,1221.6666666666667,-1203.5333333333335,1.0,7330.0,NR,1667399667.08874,https://www.transparentneucty.sk/#/ucet/SK7709000000005195000942,župné,Nitriansky samosprávny kraj,,nezávislý kandidát,NR,nezvolený
372,Michal Biganič,2.0,5.0,405.66,-285.65999999999997,120.00000000000006,202.83,-57.13199999999999,1.0,405.66,PO,1667399667.0947258,https://ib.vub.sk/pch/transparentne-ucty?iban=SK8802000000004664631751,župné,Prešovský samosprávny kraj,,99 % - občiansky hlas,PO,nezvolený
373,Michal Biganič,2.0,5.0,405.66,-285.65999999999997,120.00000000000006,202.83,-57.13199999999999,1.0,405.66,PO,1667399667.0947258,https://ib.vub.sk/pch/transparentne-ucty?iban=SK8802000000004664631751,miestne,Stará Ľubovňa,,99 % - občiansky hlas,PO,nezvolený
374,Ľubomír Goliaš,1.0,6.0,3000.0,-762.0,2238.0,3000.0,-127.0,1.0,3000.0,PO,1667399667.1001651,https://www.transparentneucty.sk/#/ucet/SK1109000000005195109024,župné,Prešovský samosprávny kraj,,Hnutie ONÁS,PO,nezvolený
375,Štefan Zelník,3.0,17.0,5805.0,-5767.56,37.4399999999996,1935.0,-339.2682352941177,1.0,5805.0,ZA,1667399667.105077,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3702000000004647357551,miestne,Žilina,,ŽIVOT,ZA,nezvolený
376,Patrik Groma,10.0,16.0,22881.0,-22794.629999999997,86.37000000000262,2288.1,-1424.6643749999998,4.0,5720.25,ZA,1667399667.111369,https://www.transparentneucty.sk/#/ucet/SK6509000000005194503257,miestne,Žilina,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474; https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"Hlas - sociálna demokracia, KDH",ZA,nezvolený
